,Loan_ID,Loan_Status,Married,Property_Area,Self_Employed,ApplicantIncome,CoapplicantIncome,Credit_History,Dependents,Education,Gender,LoanAmount,Loan_Amount_Term,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,TotalIncome,TotalIncome_log,Loan_Ratio,Family_Size,Income_Per_Capita,Loan_Per_Month,Loan_PM_TotInc,Loan_PM_TotInc_log,LoanAmount_Per_Capita,LoanAmount_Per_Capita_log,Loan_PM_PCapita,Loan_PM_PCapita_log
207,LP001698,1,0,0,0,3975,2531.0,1.0,0,1,1,55.0,360.0,8.287780027088433,7.836369760545124,4.007333185232471,6506.0,8.780480107033297,0.008453735013833385,2,3253.0,0.1527777777777778,2.3482597260648294e-05,-10.659250953250982,0.01690747002766677,2.8277555377412567,9.036111111111111,2.201228895023196
208,LP001699,1,0,2,0,2479,0.0,1.0,0,0,1,59.0,360.0,7.8156105320351905,0.0,4.07753744390572,2479.0,7.8156105320351905,0.02379991932230738,1,2479.0,0.1638888888888889,6.611088700640939e-05,-9.624177119579628,0.02379991932230738,3.169682190852666,6.886111111111111,1.929506500585035
209,LP001702,0,0,1,0,3418,0.0,1.0,0,0,1,127.0,360.0,8.136810863675537,0.0,4.844187086458591,3418.0,8.136810863675537,0.0371562317144529,1,3418.0,0.3527777777777778,0.00010321175476236917,-9.1787278086671,0.0371562317144529,3.6151315017651924,9.494444444444445,2.2507068322253807
210,LP001708,0,0,1,0,10000,0.0,1.0,0,0,0,214.0,360.0,9.210340371976184,0.0,5.365976015021851,10000.0,9.210340371976184,0.0214,1,10000.0,0.5944444444444444,5.9444444444444445e-05,-9.730468388404487,0.0214,3.0633909220278057,27.77777777777778,3.324236340526027
211,LP001711,0,1,1,0,3430,1250.0,0.0,3,0,1,128.0,360.0,8.140315540159985,7.1308988302963465,4.852030263919617,4680.0,8.451053388911692,0.02735042735042735,5,936.0,0.35555555555555557,7.597340930674265e-05,-9.48512715644223,0.13675213675213677,4.918170066424162,2.5999999999999996,0.9555114450274362
212,LP001713,1,1,2,1,7787,0.0,1.0,1,0,1,240.0,360.0,8.960210955576986,0.0,5.480638923341991,7787.0,8.960210955576986,0.030820598433286245,3,2595.6666666666665,0.6666666666666666,8.561277342579512e-05,-9.36567606368515,0.09246179529985875,4.5267955354152525,7.210185185185184,1.9754946354587204
213,LP001715,1,1,0,1,5703,0.0,1.0,3,1,1,130.0,360.0,8.648747631156539,0.0,4.867534450455582,5703.0,8.648747631156539,0.02279502016482553,5,1140.6,0.3611111111111111,6.33195004578487e-05,-9.667317212151112,0.11397510082412766,4.735980010715281,3.168333333333333,1.1532056872722827
214,LP001716,1,1,2,0,3173,3021.0,1.0,0,0,1,137.0,360.0,8.062432791583195,8.013343181386672,4.919980925828125,6194.0,8.731336360533149,0.022118178882789795,2,3097.0,0.38055555555555554,6.143938578552721e-05,-9.697459466155179,0.04423635776557959,3.7895470248370593,8.602777777777778,2.152085148523047
215,LP001720,1,1,1,0,3850,983.0,1.0,3,1,1,100.0,360.0,8.25582842728183,6.890609120147166,4.605170185988092,4833.0,8.483222671845084,0.02069108214359611,5,966.6,0.2777777777777778,5.747522817665586e-05,-9.764156517307148,0.10345541071798055,4.639140705559245,2.685,0.9876807279608281
216,LP001722,0,1,0,0,150,1800.0,1.0,0,0,1,135.0,360.0,5.0106352940962555,7.495541943884256,4.90527477843843,1950.0,7.575584651557793,0.06923076923076923,2,975.0,0.375,0.0001923076923076923,-8.556413904569519,0.13846153846153847,4.930592586422719,2.708333333333333,0.9963334395476914
217,LP001726,1,1,1,0,3727,1775.0,1.0,0,0,1,131.0,360.0,8.223358899479258,7.4815557019095165,4.875197323201151,5502.0,8.61286694148452,0.023809523809523808,2,2751.0,0.3638888888888889,6.613756613756613e-05,-9.623773649733524,0.047619047619047616,3.863232841258714,7.641666666666667,2.033615729474419
218,LP001732,0,1,1,0,5000,0.0,0.0,2,0,1,72.0,360.0,8.517193191416238,0.0,4.276666119016055,5000.0,8.517193191416238,0.0144,4,1250.0,0.2,4e-05,-10.126631103850338,0.0576,4.053522567701846,3.4722222222222223,1.2447947988461912
219,LP001734,1,1,1,0,4283,2383.0,0.835920177383592,2,0,0,127.0,360.0,8.36240897761537,7.776115477098742,4.844187086458591,6666.0,8.804775258867686,0.019051905190519053,4,1666.5,0.3527777777777778,5.2921958862552926e-05,-9.846692203859249,0.07620762076207621,4.333461467692934,4.629166666666666,1.5323768662976387
220,LP001736,0,1,2,0,2221,0.0,0.0,0,0,1,60.0,360.0,7.7057128238944275,0.0,4.0943445622221,2221.0,7.7057128238944275,0.0270148581719946,2,1110.5,0.16666666666666666,7.504127269998499e-05,-9.497472293122483,0.0540297163439892,3.9895341978697556,3.0847222222222217,1.1264616118843263
221,LP001743,1,1,1,0,4009,1717.0,1.0,2,0,1,116.0,360.0,8.296297112642508,7.448333860897476,4.7535901911063645,5726.0,8.65277248565806,0.020258470136220747,4,1431.5,0.32222222222222224,5.6273528156168744e-05,-9.78528632600185,0.08103388054488299,4.394867345550332,3.976388888888889,1.3803740930880142
222,LP001744,1,0,1,0,2971,2791.0,1.0,0,0,1,144.0,360.0,7.9966538754626075,7.934155233536322,4.969813299576001,5762.0,8.659039915644474,0.024991322457480043,2,2881.0,0.4,6.942034015966679e-05,-9.575330647518628,0.04998264491496009,3.911675843473609,8.002777777777778,2.0797887036343727
223,LP001749,1,1,1,0,7578,1010.0,1.0,0,0,1,175.0,342.2018730489074,8.933004591578547,6.917705609835305,5.1647859739235145,8588.0,9.058121158998672,0.0203772706101537,2,4294.0,0.5113940448098864,5.9547513368640706e-05,-9.728736020068556,0.0407545412203074,3.707567274466925,12.5481487337923,2.5295731434453286
224,LP001750,1,1,1,0,6250,0.0,1.0,0,0,1,128.0,360.0,8.740336742730447,0.0,4.852030263919617,6250.0,8.740336742730447,0.02048,2,3125.0,0.35555555555555557,5.688888888888889e-05,-9.774410510260985,0.04096,3.7125959807312525,8.680555555555555,2.1610855307203463
225,LP001751,0,1,0,0,3250,0.0,1.0,0,0,1,170.0,360.0,8.086410275323782,0.0,5.135798437050262,3250.0,8.086410275323782,0.052307692307692305,2,1625.0,0.4722222222222222,0.0001452991452991453,-8.836715869723678,0.10461538461538461,4.650290621268561,4.513888888888889,1.5071590633136822
226,LP001754,0,1,2,1,4735,0.0,1.0,0,1,1,138.0,360.0,8.462737005620179,0.0,4.927253685157205,4735.0,8.462737005620179,0.02914466737064414,2,2367.5,0.38333333333333336,8.09574093629004e-05,-9.42158735191313,0.05828933474128828,4.065419139079109,6.576388888888889,1.8834857936100777
227,LP001758,1,1,1,0,6250,1695.0,1.0,2,0,1,210.0,360.0,8.740336742730447,7.43543801981455,5.3471075307174685,7945.0,8.980298078970817,0.02643171806167401,4,1986.25,0.5833333333333334,7.342143906020558e-05,-9.519294579703503,0.10572687224669604,4.66085909184868,5.517361111111112,1.70789968640077
228,LP001760,1,1,1,0,4758,0.0,1.0,0,0,1,158.0,480.0,8.467582690862903,0.0,5.062595033026967,4758.0,8.467582690862903,0.0332072299285414,2,2379.0,0.32916666666666666,6.918172901779459e-05,-9.578773761737873,0.0664144598570828,4.195914801706146,4.956250000000001,1.6006494064010213
229,LP001761,1,0,0,1,6400,0.0,1.0,0,0,1,200.0,360.0,8.764053269347762,0.0,5.298317366548036,6400.0,8.764053269347762,0.03125,1,6400.0,0.5555555555555556,8.680555555555556e-05,-9.351839934249883,0.03125,3.4420193761824107,17.77777777777778,2.8779492378976075
230,LP001765,1,1,1,0,2491,2054.0,1.0,1,0,1,104.0,360.0,7.820439515262181,7.627544390488503,4.6443908991413725,4545.0,8.421783006611578,0.02288228822882288,3,1515.0,0.28888888888888886,6.356191174673022e-05,-9.663496138920362,0.06864686468646865,4.22897546018004,4.208333333333333,1.4370666864933137
231,LP001768,1,1,0,0,3716,0.0,1.0,0,0,1,42.0,180.0,8.22040309993373,0.0,3.7376696182833684,3716.0,8.22040309993373,0.011302475780409042,2,1858.0,0.23333333333333334,6.279153211338356e-05,-9.67569033254057,0.022604951560818085,3.1181689778917216,10.322222222222223,2.3342990684835736
232,LP001770,1,0,0,0,3189,2598.0,1.0,0,1,1,120.0,342.2018730489074,8.067462667010057,7.862497197230545,4.787491742782046,5787.0,8.663369301573839,0.020736132711249352,2,2893.5,0.35067020215535066,6.0596198748116584e-05,-9.711278393785191,0.041472265422498704,3.7250249007502894,8.455535249470893,2.134821286020496
233,LP001776,1,0,1,0,8333,0.0,1.0,0,0,0,280.0,360.0,9.027978814382207,0.0,5.634789603169249,8333.0,9.027978814382207,0.03360134405376215,1,8333.0,0.7777777777777778,9.333706681600598e-05,-9.279293242663114,0.03360134405376215,3.51456606776918,23.147222222222222,3.1418747829320512
234,LP001778,1,1,1,0,3155,1779.0,1.0,1,0,1,140.0,360.0,8.056743774975313,7.483806687665835,4.941642422609304,4934.0,8.503905297089302,0.02837454398054317,3,1644.6666666666667,0.3888888888888889,7.881817772373103e-05,-9.448366905930154,0.0851236319416295,4.444104693170249,4.568518518518519,1.5191889769710367
235,LP001784,1,1,0,0,5500,1260.0,1.0,1,0,1,170.0,360.0,8.612503371220562,7.138866999945524,5.135798437050262,6760.0,8.81877816903701,0.02514792899408284,3,2253.3333333333335,0.4722222222222222,6.985535831689677e-05,-9.569083763436904,0.07544378698224852,4.323387835663499,6.2592592592592595,1.8340618489187444
236,LP001786,0,1,2,0,5746,0.0,0.835920177383592,0,0,1,255.0,360.0,8.656259239539235,0.0,5.541263545158426,5746.0,8.656259239539235,0.04437869822485207,2,2873.0,0.7083333333333334,0.0001232741617357002,-9.001099725830965,0.08875739644970414,4.485906765161274,7.980555555555556,2.077008027529134
237,LP001788,1,0,2,1,3463,0.0,0.835920177383592,0,0,0,122.0,360.0,8.149890544402423,0.0,4.804021044733257,3463.0,8.149890544402423,0.03522956973722206,1,3463.0,0.3388888888888889,9.785991593672795e-05,-9.231973531119321,0.03522956973722206,3.5618857793129717,9.619444444444445,2.2637865129522665
238,LP001790,1,0,0,0,3812,0.0,1.0,1,0,0,112.0,360.0,8.245909264774093,0.0,4.718498871295094,3812.0,8.245909264774093,0.02938090241343127,2,1906.0,0.3111111111111111,8.161361781508686e-05,-9.413514424929154,0.05876180482686254,4.073492066063084,5.294444444444444,1.6666580527639918
239,LP001792,1,1,1,0,3315,0.0,1.0,1,0,1,96.0,360.0,8.106212902619962,0.0,4.564348191467836,3315.0,8.106212902619962,0.02895927601809955,3,1105.0,0.26666666666666666,8.044243338360986e-05,-9.427968742602282,0.08687782805429864,4.46450285649812,3.0694444444444446,1.1214965825016976
240,LP001798,1,1,0,0,5819,5000.0,1.0,2,0,1,120.0,360.0,8.66888370465667,8.517193191416238,4.787491742782046,10819.0,9.289059126687574,0.01109159811442832,4,2704.75,0.3333333333333333,3.080999476230089e-05,-10.387671415355683,0.04436639245771328,3.7924822561965,7.513194444444444,2.016660734117527
241,LP001800,0,1,2,0,2510,1983.0,1.0,1,1,1,140.0,180.0,7.828038032125829,7.592366128519796,4.941642422609304,4493.0,8.41027590907016,0.031159581571333184,3,1497.6666666666667,0.7777777777777778,0.0001731087865074066,-8.661590337351067,0.09347874471399956,4.537734081189392,8.32037037037037,2.1187067695118396
242,LP001806,1,0,2,0,2965,5701.0,1.0,0,0,1,155.0,60.0,7.994632311431825,8.648396877031582,5.043425116919247,8666.0,9.067162602299854,0.017885991230094624,2,4333.0,2.5833333333333335,0.0002980998538349104,-8.118082047602709,0.03577198246018925,3.5771649741614744,72.21666666666667,4.279670859517808
243,LP001807,1,1,0,1,6250,1300.0,1.0,2,0,1,108.0,360.0,8.740336742730447,7.170119543449628,4.68213122712422,7550.0,8.92930284224307,0.014304635761589404,4,1887.5,0.3,3.9735099337748346e-05,-10.133275646569006,0.057218543046357616,4.046878024983177,5.243055555555555,1.656904449673024
244,LP001811,1,1,1,0,3406,4417.0,1.0,0,1,1,123.0,360.0,8.133293861222633,8.393216011596527,4.812184355372417,7823.0,8.96482339168508,0.01572286846478333,2,3911.5,0.3416666666666667,4.367463462439814e-05,-10.03874306776282,0.03144573692956666,3.4482634232294194,10.865277777777779,2.3855721796749796
245,LP001813,0,0,2,1,6050,4333.0,1.0,0,0,1,120.0,180.0,8.707813551024888,8.374015421739909,4.787491742782046,10383.0,9.247925132303454,0.011557353366079168,2,5191.5,0.6666666666666666,6.420751870043982e-05,-9.653390240411618,0.023114706732158336,3.1404690700206745,28.841666666666665,3.361821100853298
246,LP001814,1,1,2,0,9703,0.0,1.0,2,0,1,112.0,360.0,9.1801903950253,0.0,4.718498871295094,9703.0,9.1801903950253,0.011542821807688343,4,2425.75,0.3111111111111111,3.20633939102454e-05,-10.34779555518036,0.04617128723075337,3.8323581163718226,6.738194444444445,1.9077920024552533
247,LP001819,1,1,2,0,6608,0.0,1.0,1,1,1,137.0,180.0,8.796036315200814,0.0,4.919980925828125,6608.0,8.796036315200814,0.020732445520581115,3,2202.6666666666665,0.7611111111111111,0.00011518025289211729,-9.0690122402629,0.062197336561743345,4.130312178277558,12.237037037037036,2.504467175642494
248,LP001824,1,1,1,0,2882,1843.0,1.0,1,0,1,123.0,480.0,7.966239776559467,7.519149957669823,4.812184355372417,4725.0,8.460622839927844,0.02603174603174603,3,1575.0,0.25625,5.4232804232804225e-05,-9.822224588457363,0.07809523809523809,4.357929083094821,3.28125,1.1882244473577968
249,LP001825,1,1,2,0,1809,1868.0,1.0,0,0,1,90.0,360.0,7.500529485395295,7.532623618788788,4.499809670330265,3677.0,8.209852481301272,0.024476475387544192,2,1838.5,0.25,6.799020940984498e-05,-9.596146842421163,0.048952950775088384,3.8908596485710754,5.106944444444445,1.630601269291171
250,LP001835,0,1,1,0,1668,3890.0,0.0,0,1,1,201.0,360.0,7.419380582918692,8.266164436612492,5.303304908059076,5558.0,8.62299361030245,0.0361640878013674,2,2779.0,0.5583333333333333,0.00010045579944824278,-9.20579273369353,0.0723281756027348,4.281213757298709,7.719444444444444,2.043742398292348
251,LP001836,0,0,2,0,3427,0.0,1.0,2,0,0,138.0,360.0,8.139440521874608,0.0,4.927253685157205,3427.0,8.139440521874608,0.040268456375838924,3,1142.3333333333333,0.38333333333333336,0.00011185682326621924,-9.09829086816756,0.12080536912751678,4.794180730932843,3.1731481481481483,1.1547242017563435
252,LP001841,1,0,0,1,2583,2167.0,1.0,0,1,1,104.0,360.0,7.8567067930958405,7.681099001536359,4.6443908991413725,4750.0,8.465899897028686,0.021894736842105262,2,2375.0,0.28888888888888886,6.0818713450292395e-05,-9.70761302933747,0.043789473684210524,3.779393461654768,6.597222222222222,1.886648685018586
253,LP001843,1,1,1,0,2661,7101.0,1.0,1,1,1,279.0,180.0,7.886457270977689,8.867990898182093,5.631211781821365,9762.0,9.186252576447092,0.02858020897357099,3,3254.0,1.55,0.00015877893874206104,-8.747997645515937,0.08574062692071296,4.45132677302452,18.07777777777778,2.894683436888773
254,LP001844,0,0,2,1,16250,0.0,0.0,0,0,1,192.0,360.0,9.695848187757884,0.0,5.2574953720277815,16250.0,9.695848187757884,0.011815384615384615,1,16250.0,0.5333333333333333,3.282051282051282e-05,-10.324456847180258,0.011815384615384615,2.469402463252035,45.13888888888889,3.809744156307728
255,LP001846,1,0,0,0,3083,0.0,1.0,3,0,0,255.0,360.0,8.03365842788615,0.0,5.541263545158426,3083.0,8.03365842788615,0.08271164450210834,4,770.75,0.7083333333333334,0.00022975456806141205,-8.37849891417788,0.33084657800843337,5.801654757374304,2.140972222222222,0.761260035316104
256,LP001849,0,0,0,0,6045,0.0,0.0,0,1,1,115.0,360.0,8.706986763048892,0.0,4.74493212836325,6045.0,8.706986763048892,0.01902398676592225,1,6045.0,0.3194444444444444,5.284440768311736e-05,-9.848158666135799,0.01902398676592225,2.945700644296494,16.791666666666668,2.8208827315987373
257,LP001854,0,1,2,0,5250,0.0,1.0,3,0,1,94.0,360.0,8.565983355585669,0.0,4.543294782270004,5250.0,8.565983355585669,0.017904761904761906,5,1050.0,0.2611111111111111,4.973544973544974e-05,-9.908792604765821,0.08952380952380952,4.494504618100572,2.916666666666667,1.0704414117014134
258,LP001859,0,1,0,0,14683,2100.0,1.0,0,0,1,304.0,360.0,9.594445640962938,7.649692623711514,5.717027701406222,16783.0,9.72812174830818,0.018113567300244295,2,8391.5,0.8444444444444444,5.0315464722900816e-05,-9.897198078352114,0.03622713460048859,3.589808412640125,23.30972222222222,3.148870536298078
259,LP001864,0,1,1,0,4931,0.0,0.835920177383592,3,1,1,128.0,360.0,8.503297086224126,0.0,4.852030263919617,4931.0,8.503297086224126,0.02595822348408031,5,986.2,0.35555555555555557,7.210617634466752e-05,-9.537370853754664,0.12979111742040153,4.865926369111729,2.7394444444444446,1.00775514233987
260,LP001865,1,1,2,0,6083,4250.0,0.835920177383592,1,0,1,330.0,360.0,8.713253274320705,8.354674261918463,5.799092654460526,10333.0,9.243097936214355,0.03193651408109939,3,3444.3333333333335,0.9166666666666666,8.871253911416497e-05,-9.330109313203984,0.09580954224329817,4.562362285896418,9.567592592592593,2.2583816160960897
261,LP001868,1,0,1,0,2060,2209.0,1.0,0,0,1,134.0,360.0,7.630461261783627,7.700295203420117,4.897839799950911,4269.0,8.359134886757962,0.03138908409463575,2,2134.5,0.37222222222222223,8.719190026287708e-05,-9.347399118257206,0.0627781681892715,4.139607372735032,5.929166666666666,1.779883674747861
262,LP001870,0,0,1,0,3481,0.0,1.0,1,0,0,155.0,36.0,8.15507488781144,0.0,5.043425116919247,3481.0,8.15507488781144,0.04452743464521689,2,1740.5,4.305555555555555,0.001236873184589358,-6.6951687093483025,0.08905486929043378,4.4892526886498905,48.34722222222222,3.8784087687953837
263,LP001871,1,0,0,0,7200,0.0,1.0,0,0,0,120.0,360.0,8.881836305004146,0.0,4.787491742782046,7200.0,8.881836305004146,0.016666666666666666,1,7200.0,0.3333333333333333,4.6296296296296294e-05,-9.980448593672257,0.016666666666666666,2.8134107167600364,20.0,2.995732273553991
264,LP001872,1,0,1,1,5166,0.0,1.0,0,0,1,128.0,360.0,8.549853973655786,0.0,4.852030263919617,5166.0,8.549853973655786,0.024777390631049168,1,5166.0,0.35555555555555557,6.88260850862477e-05,-9.583927741186324,0.024777390631049168,3.2099315692459687,14.350000000000001,2.66374994220563
265,LP001875,1,0,0,0,4095,3447.0,1.0,0,0,1,151.0,360.0,8.31752199628717,8.145259566516865,5.017279836814924,7542.0,8.928242677818302,0.02002121453195439,2,3771.0,0.41944444444444445,5.5614484810984415e-05,-9.797066872453534,0.04004242906390878,3.689939618538704,10.475,2.348991465808201
266,LP001877,1,1,1,0,4708,1387.0,1.0,2,0,1,150.0,360.0,8.457018468380168,7.234898420314831,5.0106352940962555,6095.0,8.715224041915372,0.02461033634126333,4,1523.75,0.4166666666666667,6.836204539239814e-05,-9.590692779269272,0.09844134536505332,4.589460892282911,4.232638888888889,1.4428256493453258
267,LP001882,1,1,2,0,4333,1811.0,0.0,3,0,1,160.0,360.0,8.374015421739909,7.501634457883413,5.075173815233827,6144.0,8.723231274827508,0.026041666666666668,5,1228.8,0.4444444444444444,7.233796296296296e-05,-9.534161491043838,0.13020833333333334,4.869135731822556,3.413333333333333,1.227689330943252
268,LP001883,0,0,0,0,3418,0.0,1.0,0,0,0,135.0,360.0,8.136810863675537,0.0,4.90527477843843,3418.0,8.136810863675537,0.03949678174370977,1,3418.0,0.375,0.00010971328262141603,-9.117640116687262,0.03949678174370977,3.6762191937450304,9.494444444444445,2.2507068322253807
269,LP001884,1,0,2,0,2876,1560.0,1.0,1,0,0,90.0,360.0,7.964155718840937,7.352441100243583,4.499809670330265,4436.0,8.397508348470257,0.02028854824165915,3,1478.6666666666667,0.25,5.63570784490532e-05,-9.783802709590148,0.06086564472497746,4.1086688895102546,4.107407407407408,1.4127920283519924
270,LP001888,1,0,2,0,3237,0.0,1.0,0,0,0,30.0,360.0,8.082402253926244,0.0,3.4011973816621555,3237.0,8.082402253926244,0.009267840593141797,1,3237.0,0.08333333333333333,2.5744001647616105e-05,-10.567308903714245,0.009267840593141797,2.2265504067180477,8.991666666666667,2.1962982224760887
271,LP001891,1,1,2,0,11146,0.0,1.0,0,0,1,136.0,360.0,9.318835968129482,0.0,4.912654885736052,11146.0,9.318835968129482,0.012201686703750225,2,5573.0,0.37777777777777777,3.389357417708395e-05,-10.292285113843585,0.02440337340750045,3.1947213771486527,15.480555555555554,2.7395847561193807
272,LP001892,1,0,0,0,2833,1857.0,1.0,0,0,1,126.0,360.0,7.949091499830517,7.526717561352706,4.836281906951478,4690.0,8.453187861440325,0.026865671641791045,2,2345.0,0.35,7.462686567164179e-05,-9.503009985939002,0.05373134328358209,3.9839965050532355,6.513888888888888,1.873936649430224
273,LP001894,1,1,1,0,2620,2223.0,1.0,0,0,1,150.0,360.0,7.8709295967551425,7.706612913964197,5.0106352940962555,4843.0,8.48528964240323,0.03097253768325418,2,2421.5,0.4166666666666667,8.603482689792829e-05,-9.36075837975713,0.06194507536650836,4.126248111235109,6.72638888888889,1.9060384303931281
274,LP001896,1,1,1,0,3900,0.0,1.0,2,0,1,90.0,360.0,8.268731832117737,0.0,4.499809670330265,3900.0,8.268731832117737,0.023076923076923078,4,975.0,0.25,6.41025641025641e-05,-9.655026193237628,0.09230769230769231,4.5251274783145545,2.708333333333333,0.9963334395476914
275,LP001900,1,1,1,0,2750,1842.0,1.0,1,0,1,115.0,360.0,7.919356190660617,7.518607216815252,4.74493212836325,4592.0,8.432070937999402,0.02504355400696864,3,1530.6666666666667,0.3194444444444444,6.956542779713511e-05,-9.573242841086309,0.07513066202090592,4.319228758014094,4.2518518518518515,1.447354617881137
276,LP001903,1,1,1,0,3993,3274.0,1.0,0,0,1,207.0,360.0,8.292298107063221,8.09376775793108,5.332718793265369,7267.0,8.891098830616636,0.02848493188385854,2,3633.5,0.575,7.912481078849594e-05,-9.444484068801422,0.05696986376771708,4.042522422190816,10.093055555555555,2.3118476186065346
277,LP001904,1,1,2,0,3103,1300.0,1.0,0,0,1,80.0,360.0,8.04012466444838,7.170119543449628,4.382026634673881,4403.0,8.390041405755754,0.018169429934135818,2,2201.5,0.2222222222222222,5.047063870593282e-05,-9.894118802532027,0.036338859868271636,3.5928876884602103,6.115277777777777,1.8107901937456528
278,LP001907,1,1,1,0,14583,0.0,1.0,0,0,1,436.0,360.0,9.587611745713565,0.0,6.077642243349034,14583.0,9.587611745713565,0.02989782623602825,2,7291.5,1.211111111111111,8.304951732230069e-05,-9.396073533814686,0.0597956524720565,4.090932957177552,20.254166666666666,3.0083605337034642
279,LP001908,1,1,0,0,4100,0.0,0.835920177383592,0,1,0,124.0,360.0,8.318742252692399,0.0,4.820281565605037,4100.0,8.318742252692399,0.03024390243902439,2,2050.0,0.34444444444444444,8.401084010840109e-05,-9.384564718537519,0.06048780487804878,4.10244177245472,5.694444444444445,1.7394910406822983
280,LP001910,0,0,2,1,4053,2426.0,0.0,1,1,1,158.0,360.0,8.307212626628308,7.793999089503996,5.062595033026967,6479.0,8.776321456449958,0.02438647939496836,3,2159.6666666666665,0.4388888888888889,6.774022054157877e-05,-9.599830454873146,0.07315943818490508,4.2926411442272565,5.999074074074073,1.7916051363316918
281,LP001914,1,1,1,0,3927,800.0,1.0,0,0,1,112.0,360.0,8.27563105457801,6.684611727667927,4.718498871295094,4727.0,8.461046030793236,0.0236936746350751,2,2363.5,0.3111111111111111,6.581576287520861e-05,-9.628651190948297,0.0473873492701502,3.858355300043941,6.565277777777777,1.8817948187831353
282,LP001915,1,1,2,0,2301,985.7999877999998,1.0,2,0,1,78.0,180.0,7.741099090035366,6.893453481895541,4.356708826689592,3286.7999878,8.097669722345216,0.023731288879615956,4,821.69999695,0.43333333333333335,0.0001318404937756442,-8.933917746545834,0.09492515551846382,4.553088744446404,4.564999983055555,1.5184185103351149
283,LP001917,1,0,2,0,1811,1666.0,1.0,0,0,0,54.0,360.0,7.501634457883413,7.418180822726788,3.9889840465642745,3477.0,8.153925132007862,0.015530629853321829,2,1738.5,0.15,4.3140638481449525e-05,-10.051045116893743,0.031061259706643658,3.435961374098495,4.829166666666667,1.5746739199977604
284,LP001922,0,1,0,0,20667,0.0,1.0,0,0,1,126.0,360.0,9.936293504261306,0.0,4.836281906951478,20667.0,9.936293504261306,0.006096675860066773,2,10333.5,0.35,1.6935210722407703e-05,-10.986115628759983,0.012193351720133546,2.5008908622322545,28.704166666666666,3.3570422922512044
285,LP001924,1,0,0,0,3158,3053.0,1.0,0,0,1,89.0,360.0,8.057694194815587,8.023879992734878,4.48863636973214,6211.0,8.734077192559303,0.014329415553051039,2,3105.5,0.24722222222222223,3.980393209180844e-05,-10.131544854277319,0.028658831106102078,3.355461636714919,8.626388888888888,2.154825980549202
286,LP001925,0,0,1,1,2600,1717.0,1.0,0,0,0,99.0,300.0,7.8632667240095735,7.448333860897476,4.59511985013459,4317.0,8.370315995555478,0.022932592077831826,2,2158.5,0.33,7.644197359277276e-05,-9.478978620077088,0.04586518415566365,3.8257063141211947,7.195000000000001,1.9733863403393312
287,LP001926,1,1,0,0,3704,2000.0,1.0,0,0,1,120.0,360.0,8.21716859576607,7.600902459542082,4.787491742782046,5704.0,8.648922962094131,0.021037868162692847,2,2852.0,0.3333333333333333,5.8438522674146794e-05,-9.747535250762242,0.04207573632538569,3.7394712402299963,7.922222222222222,2.069671750084031
288,LP001931,1,0,1,0,4124,0.0,1.0,0,0,0,115.0,360.0,8.32457884513685,0.0,4.74493212836325,4124.0,8.32457884513685,0.027885548011639186,1,4124.0,0.3194444444444444,7.745985558788662e-05,-9.465750748223757,0.027885548011639186,3.3281085622085365,11.455555555555554,2.4384748136866947
289,LP001935,1,0,0,0,9508,0.0,1.0,0,0,1,187.0,360.0,9.159888828480085,0.0,5.231108616854587,9508.0,9.159888828480085,0.019667648296171646,1,9508.0,0.5194444444444445,5.463235637825457e-05,-9.814884243075653,0.019667648296171646,2.978975067356639,26.41111111111111,3.2737847970299288
290,LP001936,1,1,0,0,3075,2416.0,1.0,0,0,1,139.0,360.0,8.031060180240619,7.789868559054706,4.9344739331306915,5491.0,8.610865667278873,0.025314150427973046,2,2745.5,0.3861111111111111,7.031708452214735e-05,-9.562495765598337,0.05062830085594609,3.9245107253939016,7.626388888888889,2.031614455268772
291,LP001938,0,1,1,0,4400,0.0,0.0,2,0,1,127.0,360.0,8.389359819906353,0.0,4.844187086458591,4400.0,8.389359819906353,0.028863636363636362,4,1100.0,0.3527777777777778,8.017676767676768e-05,-9.431276764897916,0.11545454545454545,4.748876906654266,3.055555555555556,1.1169614273363062
292,LP001940,1,1,2,0,3153,1560.0,1.0,2,0,1,134.0,360.0,8.056109659545061,7.352441100243583,4.897839799950911,4713.0,8.45807992692373,0.028431996605134735,4,1178.25,0.37222222222222223,7.897776834759648e-05,-9.446344158422976,0.11372798642053894,4.733809513129208,3.2729166666666667,1.1856815343536846
293,LP001945,0,0,2,0,5417,0.0,0.0,0,0,0,143.0,480.0,8.597297435657898,0.0,4.962844630259907,5417.0,8.597297435657898,0.026398375484585564,1,5417.0,0.29791666666666666,5.499661559288659e-05,-9.808238909299929,0.026398375484585564,3.2733024735841454,11.285416666666666,2.4235113317559622
294,LP001947,1,1,1,0,2383,3334.0,1.0,0,0,1,172.0,360.0,7.776115477098742,8.111928063310739,5.147494476813453,5717.0,8.651199471263972,0.03008570928808816,2,2858.5,0.4777777777777778,8.357141468913377e-05,-9.389809025900673,0.06017141857617632,4.097197465091564,7.940277777777777,2.0719482592538703
